tick,angle,x,y,vx,vy
206,26.483738760000001,273.09717318506472,-16.200163238523764,0.57551983450240107,1.4449913048820908
207,25.928027029999999,273.65796942458132,-14.783351777623238,0.5607962395166306,1.4168114609005265
208,25.391002695719152,274.20458801477889,-13.395128560418337,0.54661859019757419,1.3882232172049018
209,24.870858898281313,274.73754802869274,-12.035837913827548,0.53296001391387549,1.3592906465907888
210,24.360874249999998,275.25734473287207,-10.705766536988763,0.51979670417930424,1.3300713768387844
211,23.879315770000002,275.7644442741439,-9.4051415314937739,0.50709954127185197,1.3006250054949888
212,23.386537463711505,276.25929967621551,-8.1341488476570003,0.49485540207162559,1.270992683836774
213,22.917878210000001,276.74233873088929,-6.8929240628828596,0.48303905467377817,1.2412247847741407
214,22.446728669999999,277.21397456028075,-5.6815649292035841,0.47163582939147503,1.2113591336792755
215,22.002476011461098,277.67459720243625,-4.5001257741073886,0.46062264215548399,1.1814391550961951
216,21.550533730000001,278.12458367941844,-3.3486290025632828,0.44998647698220434,1.1514967715441058
217,21.12433527,278.56429130078237,-2.2270609210522352,0.43970762136391356,1.1215680815110474
218,20.702340140489909,278.99406293187741,-1.1353784446696227,0.42977163109505523,1.0916824763826125
219,20.284985015406662,279.41422764019342,-0.073511328807859933,0.42016470831599129,1.0618671158617627
220,19.87174096,279.82510130831605,0.95863574557721432,0.41087366812261711,1.0321470743850742
221,19.47406367,280.22698457159754,1.9611834327577469,0.40188326328149448,1.0025476871805326
222,18.973389690000001,280.62019214490647,2.9342549876636914,0.39320757330892253,0.97307155490594477
223,18.684168459999999,281.00497871412517,3.8780279892803042,0.38478656921867938,0.94377300161661259
224,18.303834009999999,281.38161066144619,4.7926812992288665,0.37663194732104438,0.91465330994856242
