tick,pitchDeg_internal,angleDeg_pass_to_stepElytra2D,vx_after,vy_after,x_after,relative_y_after
112,89.88813794339625,-89.88813794339625,1.759970626682497,-0.6296032191528722,113.23092675341447,-42.67097133306591
113,0.0,-0.0,1.80025058458414,-0.5729500504440116,115.0311773379986,-43.24392138350992
114,90.0,-90.0,1.7822480959068259,-0.6398910618891652,116.81342543390542,-43.88381244539909
115,0.0,-0.0,1.8232219261253138,-0.5820239279140246,118.63664736003074,-44.46583637331311
116,90.0,-90.0,1.80498972425166,-0.6487834619828484,120.44163708428239,-45.11461983529596
117,0.0,-0.0,1.84652845125956,-0.5898670249493013,122.28816553554195,-45.70448686024526
118,90.0,-90.0,1.828063184356832,-0.6564696972270148,124.11622871989879,-46.36095655747228
119,0.0,-0.0,1.8700560205505785,-0.5966462845665991,125.98628474044936,-46.957602842038874
120,90.0,-90.0,1.8513554781793167,-0.6631133717812707,127.83764021862868,-47.620716213820145
121,0.0,-0.0,1.8937073430654574,-0.602506005637499,129.73134756169412,-48.22322221945765
122,90.0,-90.0,1.8747702876946033,-0.6688558985425179,131.60611784938874,-48.892078118000164
123,0.0,-0.0,1.9173996638482482,-0.6075709143394961,133.52351751323698,-49.49964903233966
124,90.0,-90.0,1.898225685495514,-0.6738195091670806,135.42174319873249,-50.17346854150674
125,0.0,-0.0,1.9410627656057466,-0.6119488189955663,137.36280596433824,-50.78541736050231
126,90.0,-90.0,1.9216521564611062,-0.6781098558135312,139.28445812079934,-51.46352721631584
127,16.97180318133038,-16.97180318133038,1.9597539796557133,-0.6261140712096043,141.24421210045506,-52.089641287525446
128,90.0,-90.0,1.9401564585488265,-0.6919918032534692,143.18436855900387,-52.78163309077892
129,0.0,-0.0,1.9841933827471037,-0.6279767826917092,145.16856194175097,-53.40960987347063
130,90.0,-90.0,1.9643514678423752,-0.6938172605414604,147.13291340959333,-54.10342713401209
131,0.0,-0.0,2.008309090424385,-0.6295868360510535,149.1412225000177,-54.73301397006314
132,90.0,-90.0,1.988226018672869,-0.6953951128643272,151.12944851869057,-55.428409082927466
133,22.323703192228482,-22.323703192228482,2.0235490092358437,-0.6488511863522516,153.1529975279264,-56.07726026927972
134,90.0,-90.0,2.0033135384415526,-0.7142741765269397,155.15631106636795,-56.79153444580666
135,0.0,-0.0,2.048704251921007,-0.6476298363014125,157.20501531828896,-57.439164282108074
136,90.0,-90.0,2.0282172289397633,-0.7130772534538219,159.2332325472287,-58.1522415355619
137,0.0,-0.0,2.0732522599048933,-0.646574150130376,161.30648480713361,-58.798815685692276
138,90.0,-90.0,2.052519757077919,-0.7120426809860706,163.35900456421155,-59.51085836667835
139,33.19141344014997,-33.19141344014997,2.0787944137519134,-0.6835489395294869,165.43779897796347,-60.194407306207836
140,90.0,-90.0,2.0580064894393226,-0.7482779753024374,167.4958054674028,-60.94268528151027
141,0.0,-0.0,2.1058800124304744,-0.6776211874051153,169.60168547983326,-61.62030646891539
142,90.0,-90.0,2.0848212323894066,-0.7424687781074903,171.68650671222267,-62.36277524702288
143,0.0,-0.0,2.1319090087317267,-0.6724974753794506,173.8184157209544,-63.03527272240233
144,90.0,-90.0,2.110589938975878,-0.7374475402246119,175.92900565993028,-63.77272026262695
145,0.0,-0.0,2.1569726361984087,-0.6680687434805564,178.0859782961287,-64.44078900610751
146,90.0,-90.0,2.1354029304069186,-0.7331073828792243,180.2213812265356,-65.17389638898673
147,36.30162843754194,-36.30162843754194,2.158848160087885,-0.7093809104320999,182.3802293866235,-65.88327729941884
