tick,angle,x,y,vx,vy
156,-52.380564601688292,222.86680159282503,-155.75925706927782,2.5918640303799996,-0.96254404782497793
157,-52.380564601672916,225.46662120620681,-156.72178003872213,2.5998196133817735,-0.96252296944430993
158,-52.380564601655664,228.0743161469498,-157.68428312114952,2.6076949407429741,-0.96250308242737848
159,-52.380564601633083,230.68980700152707,-158.64676744058704,2.6154908545772764,-0.9624843194375331
160,-52.380564601593839,233.31301518786844,-159.60923405753107,2.6232081863413805,-0.96246661694403446
161,-52.380564601522927,235.9438629449364,-160.57168397253801,2.6308477570679529,-0.96244991500694166
162,-52.380564601352283,238.58227332252551,-161.53411812961218,2.6384103775890972,-0.96243415707415814
163,-52.380564600954813,241.22817017127636,-162.49653741940213,2.645896848750847,-0.96241928978994862
164,-52.380564600135287,243.88147813289552,-163.45894268221642,2.6533079616191593,-0.96240526281427841
165,-52.38056459833102,246.54212263057337,-164.42133471086879,2.6606444976778501,-0.96239202865236406
166,-52.380564594839775,249.21002985959225,-165.38371425336265,2.6679072290188874,-0.96237954249385838
167,-52.380564588224253,251.88512677811769,-166.34608201542378,2.675096918525445,-0.96236776206112407
168,-52.380564575841262,254.56734109816577,-167.30843866288987,2.6822143200480846,-0.96235664746608285
169,-52.380564554433008,257.25660127674018,-168.27078482396502,2.6892601785744277,-0.96234616107515691
170,-52.380564516199215,259.95283650713282,-169.23312109134685,2.6962352303926402,-0.96233626738184264
171,-52.380564450915223,262.65597671038188,-170.19544802423334,2.7031402032490561,-0.96232693288648674
172,-52.380564343846856,265.3659525268821,-171.15776615021619,2.7099758165002306,-0.96231812598285826
173,-52.380564169226709,268.08269530814181,-172.12007596706732,2.7167427812597076,-0.96230981685113071
174,-52.38056389773309,270.80613710868158,-173.08237794442422,2.7234418005397645,-0.9623019773569137
175,-52.380563470904193,273.53621067806995,-174.04467252538021,2.730073569388388,-0.96229458095599074
176,-52.380562807390596,276.27284945309168,-175.00696012798466,2.7366387750217189,-0.96228760260444168
177,-52.38056180945528,279.01598755004386,-175.9692411466585,2.7431380969521841,-0.96228101867384486
178,-52.380560319787136,281.76555975715638,-176.93151595352978,2.7495722071125348,-0.96227480687127265
179,-52.380558163075577,284.52150152713239,-177.8937848996936,2.7559417699759869,-0.96226894616380776
180,-52.380555045532361,287.28374896980506,-178.85604831640092,2.7622474426726535,-0.96226341670732718
181,-52.380550536902852,290.05223884490749,-179.81830651618023,2.7684898751024494,-0.96225819977931082
182,-52.380544155393451,292.82690855495213,-180.78055979389566,2.7746697100446327,-0.962253277715447
183,-52.380535160468447,295.60769613821628,-181.74280842774547,2.7807875832641504,-0.96224863384982284
184,-52.380522714678548,298.3945402618312,-182.70505268020398,2.7868441236149315,-0.96224425245849354
185,-52.38050577743995,301.18738021497148,-183.66729279891021,2.7928399531402728,-0.96224011870624193
186,-52.38048296348191,303.98615590214195,-184.62952901750657,2.7987756871704565,-0.96223621859634667
187,-52.38045279008238,306.79080783655968,-185.59176155642976,2.8046519344177203,-0.96223253892319038
188,-52.380413170874064,309.6012771336284,-186.55399062365731,2.810469297068706,-0.96222906722754575
189,-52.380361687098585,312.41750550450291,-187.51621641541169,2.8162283708744988,-0.96222579175438905
