tick,angle,x,y,vx,vy,horizontal_bps,vertical_bps
497,-60.11276153159186,1459.4528176472088,-717.2004800641114,3.2251459208661704,-1.4244343452399837,64.5029184173234,-28.488686904799675
498,-60.12431190747647,1462.678645967806,-718.6240111345904,3.2258283205971354,-1.4235310704790274,64.5165664119427,-28.47062140958055
499,-60.143754241786375,1465.9050972704417,-720.0467294507672,3.226451302635789,-1.422718316176776,64.52902605271578,-28.45436632353552
500,-60.17172017154653,1469.1320930580362,-721.4687550879719,3.2269957875944333,-1.4220256372046893,64.53991575188867,-28.440512744093787
501,-60.20539565730107,1472.3595366501092,-722.8902362956559,3.227443592073141,-1.4214812076840033,64.54887184146281,-28.429624153680066
502,-60.24713882598252,1475.5873357171577,-724.3113146080364,3.2277990670483394,-1.4210783123804676,64.55598134096678,-28.421566247609352
503,-60.2957349704816,1478.8153804186672,-725.7321586844434,3.228044701509548,-1.4208440764070773,64.56089403019095,-28.416881528141545
504,-60.3510615199944,1482.043555025488,-727.1529463010004,3.2281746068208865,-1.420787616556923,64.56349213641774,-28.415752331138464
505,-60.40930601436467,1485.2717381875061,-728.5738639184951,3.2281831620179857,-1.4209176174947793,64.56366324035972,-28.418352349895585
506,-60.47165947598108,1488.4998139551515,-729.995089595758,3.2280757676453455,-1.4212256772628573,64.56151535290691,-28.424513545257145
507,-60.535617868494164,1491.7276607214326,-731.4168100921248,3.227846766281089,-1.4217204963668142,64.55693532562178,-28.434409927336283
508,-60.5997736273685,1494.9551729853138,-732.8391871505174,3.227512263881212,-1.4223770583926243,64.55024527762424,-28.447541167852485
509,-60.65913921901892,1498.1822498240733,-734.2623753362964,3.2270768387595554,-1.4231881857788917,64.5415367751911,-28.463763715577834
510,-60.714023467225985,1501.4088054052065,-735.6865057573916,3.2265555811331432,-1.424130421095288,64.53111162266286,-28.482608421905763
511,-60.76141695054371,1504.6347682859525,-737.1116871545653,3.225962880745978,-1.4251813971736418,64.51925761491955,-28.503627943472836
512,-60.79923520087036,1507.8600914984704,-738.5379903130573,3.2253232125177913,-1.426303158492036,64.50646425035583,-28.52606316984072
513,-60.82534915044285,1511.0847622349454,-739.9654331212378,3.2246707364750047,-1.4274428081804413,64.49341472950009,-28.548856163608825
