tick,angle
565,-60.112761531591858
566,-60.109798606873895
567,-60.112761531591858
568,-60.124311907476468
569,-60.143754241786375
570,-60.171720171546532
571,-60.205395657301068
572,-60.247138825982518
573,-60.295734970481597
574,-60.351061519994403
575,-60.409306014364667
576,-60.471659475981077
577,-60.535617868494164
578,-60.599773627368499
579,-60.659139219018918
580,-60.714023467225985
581,-60.761416950543712
582,-60.799235200870363
583,-60.825349150442847
584,-60.838525396678705
585,-60.838525396678705
586,-60.825349150442847
587,-60.800360597053832
588,-60.762131996420791
589,-60.715145417876236
590,-60.660870241909542
591,-60.602399766587112
592,-60.53953511693787
593,-60.477404606260244
594,-60.417590075129759
595,-60.362804680666464
596,-60.312097829214331
597,-60.269548609962541
598,-60.23555698695295
599,-60.211606785277993
600,-60.195568961577607
601,-60.190418504610221
602,-60.195568961577607
603,-60.211606785277993
604,-60.23555698695295
605,-60.269548609962541
606,-60.312097829214331
607,-60.362804680666464
608,-60.417590075129759
609,-60.477404606260244
610,-60.53953511693787
611,-60.602399766587112
612,-60.660870241909542
613,-60.715145417876236
614,-60.762131996420791
615,-60.800360597053832
616,-60.825349150442847
617,-60.838525396678705
618,-60.838525396678705
619,-60.825349150442847
620,-60.799235200870363
621,-60.761416950543712
622,-60.714023467225985
623,-60.659139219018918
624,-60.599773627368499
625,-60.535617868494164
626,-60.471659475981077
627,-60.409306014364667
628,-60.351061519994403
629,-60.295734970481597
630,-60.247138825982518
631,-60.205395657301068
632,-60.171720171546532
633,-60.143754241786375
634,-60.124311907476468
635,-60.112761531591858
636,-60.109798606873895
637,-60.112761531591858
638,-60.124311907476468
639,-60.143754241786375
640,-60.171720171546532
641,-60.205395657301068
642,-60.247138825982518
643,-60.295734970481597
644,-60.351061519994403
645,-60.409306014364667
646,-60.471659475981077
647,-60.535617868494164
648,-60.599773627368499
649,-60.659139219018918
650,-60.714023467225985
651,-60.761416950543712
652,-60.799235200870363
653,-60.825349150442847
654,-60.838525396678705
655,-60.838525396678705
656,-60.825349150442847
657,-60.800360597053832
658,-60.762131996420791
659,-60.715145417876236
660,-60.660870241909542
661,-60.602399766587112
662,-60.53953511693787
663,-60.477404606260244
664,-60.417590075129759
665,-60.362804680666464
666,-60.312097829214331
667,-60.269548609962541
668,-60.23555698695295
669,-60.211606785277993
670,-60.195568961577607
671,-60.190418504610221
672,-60.195568961577607
673,-60.211606785277993
674,-60.23555698695295
675,-60.269548609962541
676,-60.312097829214331
677,-60.362804680666464
678,-60.417590075129759
679,-60.477404606260244
680,-60.53953511693787
681,-60.602399766587112
682,-60.660870241909542
683,-60.715145417876236
684,-60.762131996420791
685,-60.800360597053832
686,-60.825349150442847
687,-60.838525396678705
688,-60.838525396678705
689,-60.825349150442847
690,-60.799235200870363
691,-60.761416950543712
692,-60.714023467225985
693,-60.659139219018918
694,-60.599773627368499
695,-60.535617868494164
696,-60.471659475981077
697,-60.409306014364667
698,-60.351061519994403
699,-60.295734970481597
700,-60.247138825982518
701,-60.205395657301068
702,-60.171720171546532
703,-60.143754241786375
704,-60.124311907476468
705,-60.112761531591858
706,-60.109798606873895
707,-60.112761531591858
708,-60.124311907476468
709,-60.143754241786375
710,-60.171720171546532
711,-60.205395657301068
712,-60.247138825982518
713,-60.295734970481597
714,-60.351061519994403
715,-60.409306014364667
716,-60.471659475981077
717,-60.535617868494164
718,-60.599773627368499
719,-60.659139219018918
720,-60.714023467225985
721,-60.761416950543712
722,-60.799235200870363
723,-60.825349150442847
724,-60.838525396678705
725,-60.838525396678705
726,-60.825349150442847
727,-60.800360597053832
728,-60.762131996420791
729,-60.715145417876236
730,-60.660870241909542
731,-60.602399766587112
732,-60.53953511693787
733,-60.477404606260244
734,-60.417590075129759
735,-60.362804680666464
736,-60.312097829214331
737,-60.269548609962541
738,-60.23555698695295
739,-60.211606785277993
740,-60.195568961577607
741,-60.190418504610221
742,-60.195568961577607
743,-60.211606785277993
744,-60.23555698695295
745,-60.269548609962541
746,-60.312097829214331
747,-60.362804680666464
748,-60.417590075129759
749,-60.477404606260244
750,-60.53953511693787
751,-60.602399766587112
752,-60.660870241909542
753,-60.715145417876236
754,-60.762131996420791
755,-60.800360597053832
756,-60.825349150442847
757,-60.838525396678705
758,-60.838525396678705
759,-60.825349150442847
760,-60.799235200870363
761,-60.761416950543712
762,-60.714023467225985
763,-60.659139219018918
764,-60.599773627368499
765,-60.535617868494164
766,-60.471659475981077
767,-60.409306014364667
768,-60.351061519994403
769,-60.295734970481597
770,-60.247138825982518
771,-60.205395657301068
772,-60.171720171546532
773,-60.143754241786375
774,-60.124311907476468
775,-60.112761531591858
776,-60.109798606873895
777,-60.112761531591858
778,-60.124311907476468
779,-60.143754241786375
780,-60.171720171546532
781,-60.205395657301068
782,-60.247138825982518
783,-60.295734970481597
784,-60.351061519994403
785,-60.409306014364667
786,-60.471659475981077
787,-60.535617868494164
788,-60.599773627368499
789,-60.659139219018918
790,-60.714023467225985
791,-60.761416950543712
792,-60.799235200870363
793,-60.825349150442847
794,-60.838525396678705
795,-60.838525396678705
796,-60.825349150442847
797,-60.800360597053832
798,-60.762131996420791
799,-60.715145417876236
800,-60.660870241909542
801,-60.602399766587112
802,-60.53953511693787
803,-60.477404606260244
804,-60.417590075129759
805,-60.362804680666464
806,-60.312097829214331
807,-60.269548609962541
808,-60.23555698695295
809,-60.211606785277993
810,-60.195568961577607
811,-60.190418504610221
812,-60.195568961577607
813,-60.211606785277993
814,-60.23555698695295
815,-60.269548609962541
816,-60.312097829214331
817,-60.362804680666464
