tick,angle,x,y,vx,vy,min_y
34,-9.9014718290861836,5.4665654529033327,-4.0610675477318106,0.35467438329786227,-0.15766506450124645,-4.0610675477318106
35,-10.302527155576144,5.8331824347957042,-4.2200225189576974,0.36661698189237163,-0.15895497122588664,-4.2200225189576974
36,-10.703985233208444,6.2117063719302603,-4.380296923938034,0.37852393713455584,-0.16027440498033649,-4.380296923938034
37,-11.105771229669593,6.602102853113248,-4.5419241017400651,0.39039648118298781,-0.16162717780203081,-4.5419241017400651
38,-11.507822571821171,7.0043389595381402,-4.7049407924055995,0.40223610642489244,-0.16301669066553437,-4.7049407924055995
39,-11.910087075471392,7.418383037896068,-4.8693895556263724,0.41404407835792773,-0.1644487632207732,-4.8693895556263724
40,-12.312521228980724,7.8442059846843293,-5.035312710210035,0.42582294678826116,-0.16592315458366286,-5.035312710210035
41,-12.715088613155054,8.2817807112049042,-5.2027550617271592,0.4375747265205745,-0.16744235151712403,-5.2027550617271592
42,-13.117758441264275,8.7310817563197816,-5.3717667273921297,0.44930104511487823,-0.16901166566497042,-5.3717667273921297
43,-13.520504204189471,9.1920866331657205,-5.5423965714682026,0.46100487684593972,-0.17062984407607262,-5.5423965714682026
44,-13.92330241039501,9.6647751282142469,-5.7146953658193631,0.47268849504852672,-0.17229879435116041,-5.7146953658193631
45,-14.326131407797371,10.149129359530939,-5.8887156136090208,0.48435423131669192,-0.17402024778965808,-5.8887156136090208
46,-14.728970279953622,10.645133216226657,-6.0645148462868894,0.49600385669571861,-0.17579923267786829,-6.0645148462868894
47,-15.131797806449343,11.152773838182846,-6.2421483560258313,0.50764062195618875,-0.17763350973894171,-6.2421483560258313
48,-15.53459148179733,11.672040729120331,-6.4216728544040222,0.51926689093748557,-0.17952449837819109,-6.4216728544040222
49,-15.937326584926211,12.202925088655061,-6.6031500721404477,0.53088435953472879,-0.18147721773642567,-6.6031500721404477
50,-16.339975293671799,12.74542142213167,-6.7866389463901102,0.54249633347661053,-0.18348887424966276,-6.7866389463901102
51,-16.742505839656623,13.299526527817036,-6.9721996281270364,0.55410510568536631,-0.18556068173692608,-6.9721996281270364
52,-17.144881698242337,13.865238718295792,-7.159897418770508,0.56571219047875576,-0.18769779064347158,-7.159897418770508
53,-17.547060809692251,14.442559589414966,-7.3497943682861413,0.57732087111917441,-0.18989694951563321,-7.3497943682861413
54,-17.948994827638735,15.031492888352915,-7.5419536087494032,0.58893329893794988,-0.1921592404632621,-7.5419536087494032
55,-18.350628392079862,15.632044462799579,-7.7364393298897154,0.60055157444666307,-0.19448572114031179,-7.7364393298897154
56,-18.751898423315524,16.244222210120796,-7.9333167346716333,0.61217774732121788,-0.19687740478191795,-7.9333167346716333
57,-19.152733434612344,16.868036016375051,-8.1326520215037625,0.62381380625425331,-0.19933528683212884,-8.1326520215037625
